Date,AssetCode,AssetName,Market,Source,InvestorType,NetBuyVolume
2020-08-21,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1567729.0
2020-08-21,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,893.0
2020-08-21,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,33702.0
2020-08-24,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-59469.0
2020-08-24,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,72992.0
2020-08-24,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,178635.0
2020-08-24,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1193461.0
2020-08-24,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-6761.0
2020-08-24,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,5318.0
2020-08-25,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,238260.0
2020-08-25,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-35879.0
2020-08-25,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,296593.0
2020-08-25,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1178636.0
2020-08-25,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-47220.0
2020-08-25,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-4594.0
2020-08-26,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,731338.0
2020-08-26,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,1018763.0
2020-08-26,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1136944.0
2020-08-26,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-3231228.0
2020-08-26,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-68486.0
2020-08-26,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,9079.0
2020-08-27,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,779003.0
2020-08-27,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,389028.0
2020-08-27,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,64804.0
2020-08-27,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-2848392.0
2020-08-27,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-72495.0
2020-08-27,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-13796.0
2020-08-28,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-169381.0
2020-08-28,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-80458.0
2020-08-28,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-2710652.0
2020-08-28,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,428036.0
2020-08-28,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-63653.0
2020-08-28,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,5803.0
2020-08-31,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-1346022.0
2020-08-31,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-316929.0
2020-08-31,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-9903049.0
2020-08-31,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-509866.0
2020-08-31,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-6174.0
2020-08-31,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-22930.0
2020-09-01,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-84065.0
2020-09-01,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-427649.0
2020-09-01,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1448022.0
2020-09-01,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-952340.0
2020-09-01,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-55628.0
2020-09-01,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-11274.0
2020-09-02,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-484947.0
2020-09-02,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-91793.0
2020-09-02,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1216541.0
2020-09-02,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,59529.0
2020-09-02,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,1565.0
2020-09-02,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-11933.0
2020-09-03,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-21528.0
2020-09-03,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,1485244.0
2020-09-03,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,4020456.0
2020-09-03,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,265036.0
2020-09-03,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-79265.0
2020-09-03,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,29210.0
2020-09-04,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-42578.0
2020-09-04,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,394109.0
2020-09-04,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1928603.0
2020-09-04,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-2508980.0
2020-09-04,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-12170.0
2020-09-04,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,27230.0
2020-09-07,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-200540.0
2020-09-07,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-123687.0
2020-09-07,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-78699.0
2020-09-07,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-897885.0
2020-09-07,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-57430.0
2020-09-07,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-7087.0
2020-09-08,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,353643.0
2020-09-08,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,266772.0
2020-09-08,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,4570744.0
2020-09-08,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,2888255.0
2020-09-08,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-95736.0
2020-09-08,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,33502.0
2020-09-09,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,467071.0
2020-09-09,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-761176.0
2020-09-09,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,2285072.0
2020-09-09,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,320935.0
2020-09-09,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-5577.0
2020-09-09,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,21781.0
2020-09-10,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-132491.0
2020-09-10,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-986660.0
2020-09-10,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,5478053.0
2020-09-10,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1455578.0
2020-09-10,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-43066.0
2020-09-10,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-38785.0
2020-09-11,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,1016902.0
2020-09-11,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-2001.0
2020-09-11,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-637698.0
2020-09-11,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1081621.0
2020-09-11,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,822.0
2020-09-11,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-36092.0
2020-09-14,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,995429.0
2020-09-14,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,508780.0
2020-09-14,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1098576.0
2020-09-14,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1491903.0
2020-09-14,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,15740.0
2020-09-14,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-36021.0
2020-09-15,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,1667981.0
2020-09-15,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,784886.0
2020-09-15,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,4158429.0
2020-09-15,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1867006.0
2020-09-15,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-225943.0
2020-09-15,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-8204.0
2020-09-16,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,298617.0
2020-09-16,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,170968.0
2020-09-16,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,3122403.0
2020-09-16,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1703549.0
2020-09-16,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-85087.0
2020-09-16,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-3577.0
2020-09-17,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,1657553.0
2020-09-17,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-213635.0
2020-09-17,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-2075058.0
2020-09-17,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-2151034.0
2020-09-17,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-127839.0
2020-09-17,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-146394.0
2020-09-18,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,1982949.0
2020-09-18,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,698195.0
2020-09-18,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1899878.0
2020-09-18,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,189886.0
2020-09-18,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-8704.0
2020-09-18,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-95.0
2020-09-21,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,1276639.0
2020-09-21,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,470323.0
2020-09-21,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-935134.0
2020-09-21,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,624218.0
2020-09-21,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-36272.0
2020-09-21,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-26439.0
2020-09-22,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,13287.0
2020-09-22,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-324177.0
2020-09-22,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-25775.0
2020-09-22,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-4025177.0
2020-09-22,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,21619.0
2020-09-22,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-19340.0
2020-09-23,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,561611.0
2020-09-23,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,460129.0
2020-09-23,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-133299.0
2020-09-23,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1784682.0
2020-09-23,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-7289.0
2020-09-23,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,9430.0
2020-09-24,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,922048.0
2020-09-24,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,1490695.0
2020-09-24,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1362935.0
2020-09-24,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-302216.0
2020-09-24,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-63559.0
2020-09-24,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-7382.0
2020-09-25,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-125674.0
2020-09-25,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,127117.0
2020-09-25,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-947303.0
2020-09-25,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-157605.0
2020-09-25,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-17730.0
2020-09-25,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-25762.0
2020-09-28,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,69557.0
2020-09-28,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-366142.0
2020-09-28,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1459613.0
2020-09-28,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1067096.0
2020-09-28,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,19995.0
2020-09-28,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,2897.0
2020-09-29,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,1059498.0
2020-09-29,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,438286.0
2020-09-29,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1550284.0
2020-09-29,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,302067.0
2020-09-29,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-13832.0
2020-09-29,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,14481.0
2020-10-05,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,307730.0
2020-10-05,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-603833.0
2020-10-05,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1002782.0
2020-10-05,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1590890.0
2020-10-05,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-2264.0
2020-10-05,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-3704.0
2020-10-06,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,188884.0
2020-10-06,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-539300.0
2020-10-06,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,771572.0
2020-10-06,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-431413.0
2020-10-06,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-12353.0
2020-10-06,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,9547.0
2020-10-07,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-195610.0
2020-10-07,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,358226.0
2020-10-07,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1139557.0
2020-10-07,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,2005178.0
2020-10-07,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-215.0
2020-10-07,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-4512.0
2020-10-08,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-90115.0
2020-10-08,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-109735.0
2020-10-08,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,4714391.0
2020-10-08,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-3336344.0
2020-10-08,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,863.0
2020-10-08,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-7021.0
2020-10-12,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,1416315.0
2020-10-12,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,857858.0
2020-10-12,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,3189579.0
2020-10-12,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,758916.0
2020-10-12,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,16861.0
2020-10-12,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,140618.0
2020-10-13,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,599108.0
2020-10-13,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,1611035.0
2020-10-13,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,2147384.0
2020-10-13,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,621683.0
2020-10-13,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-26898.0
2020-10-13,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,176815.0
2020-10-14,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-179149.0
2020-10-14,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,65618.0
2020-10-14,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1900173.0
2020-10-14,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-202689.0
2020-10-14,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-17999.0
2020-10-14,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,54309.0
2020-10-15,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,277280.0
2020-10-15,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,101245.0
2020-10-15,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-812759.0
2020-10-15,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-238001.0
2020-10-15,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-13603.0
2020-10-15,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-5088.0
2020-10-16,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-90384.0
2020-10-16,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-93991.0
2020-10-16,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-568888.0
2020-10-16,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,122602.0
2020-10-16,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,23262.0
2020-10-16,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-10629.0
2020-10-19,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,547418.0
2020-10-19,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,227369.0
2020-10-19,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,330611.0
2020-10-19,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,899588.0
2020-10-19,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-101171.0
2020-10-19,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,204990.0
2020-10-20,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-1158605.0
2020-10-20,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-100021.0
2020-10-20,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,4822410.0
2020-10-20,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1671130.0
2020-10-20,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-27592.0
2020-10-20,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,52586.0
2020-10-21,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-1094796.0
2020-10-21,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,297500.0
2020-10-21,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1466121.0
2020-10-21,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-461716.0
2020-10-21,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-12256.0
2020-10-21,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,30911.0
2020-10-22,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-131641.0
2020-10-22,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-212356.0
2020-10-22,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-2680809.0
2020-10-22,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,94692.0
2020-10-22,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-22416.0
2020-10-22,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,7545.0
2020-10-23,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,20489.0
2020-10-23,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,279198.0
2020-10-23,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-139536.0
2020-10-23,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-58971.0
2020-10-23,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-105240.0
2020-10-23,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-58087.0
2020-10-26,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-132746.0
2020-10-26,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,20543.0
2020-10-26,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,825025.0
2020-10-26,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,687782.0
2020-10-26,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,4075.0
2020-10-26,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-42268.0
2020-10-27,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,249608.0
2020-10-27,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-563302.0
2020-10-27,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,73214.0
2020-10-27,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-2725238.0
2020-10-27,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-16739.0
2020-10-27,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-4591.0
2020-10-28,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,145248.0
2020-10-28,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-222015.0
2020-10-28,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1306376.0
2020-10-28,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-2063514.0
2020-10-28,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-9878.0
2020-10-28,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-16250.0
2020-10-29,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-206296.0
2020-10-29,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-529213.0
2020-10-29,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-2939823.0
2020-10-29,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-4546669.0
2020-10-29,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-6980.0
2020-10-29,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-14378.0
2020-10-30,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-263932.0
2020-10-30,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-345992.0
2020-10-30,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-6376026.0
2020-10-30,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-2649034.0
2020-10-30,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,45198.0
2020-10-30,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-23010.0
2020-11-02,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-474294.0
2020-11-02,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,66577.0
2020-11-02,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-431825.0
2020-11-02,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-807123.0
2020-11-02,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-34415.0
2020-11-02,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,1113.0
2020-11-03,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-407185.0
2020-11-03,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,423481.0
2020-11-03,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,425009.0
2020-11-03,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1864007.0
2020-11-03,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-62931.0
2020-11-03,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,9790.0
2020-11-04,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,232575.0
2020-11-04,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,696626.0
2020-11-04,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-5709462.0
2020-11-04,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,2521227.0
2020-11-04,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,35680.0
2020-11-04,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,10794.0
2020-11-05,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,894452.0
2020-11-05,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,850844.0
2020-11-05,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,6959763.0
2020-11-05,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,2049526.0
2020-11-05,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,5952.0
2020-11-05,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,81047.0
2020-11-06,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,665944.0
2020-11-06,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,218527.0
2020-11-06,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,2593578.0
2020-11-06,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-628196.0
2020-11-06,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,94009.0
2020-11-06,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,164864.0
2020-11-09,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,218570.0
2020-11-09,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-207281.0
2020-11-09,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,2135327.0
2020-11-09,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1011967.0
