Date,AssetCode,AssetName,Market,Source,Open,High,Low,Close,Volume,Value
2023-10-18,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,57100.0,59000.0,56700.0,58500.0,1385962,
2023-10-18,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,816.92,820.09,807.45,808.89,864011792,
2023-10-18,KRW=X,USD/KRW,FX,yfinance,1352.989990234375,1357.8199462890625,1346.8900146484375,1352.989990234375,0,
2023-10-18,KS11,KOSPI,KR_INDEX,FinanceDataReader,2452.05,2465.33,2450.78,2462.6,911545886,
2023-10-18,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,145.42999267578125,146.7100067138672,144.6300048828125,145.35000610351562,12530900,
2023-10-18,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,157.23666381835938,158.43333435058594,156.2566680908203,157.086669921875,2865900,
2023-10-18,^GSPC,S&P 500,US_INDEX,yfinance,4357.35009765625,4364.2001953125,4303.83984375,4314.60009765625,3686030000,
2023-10-18,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13439.6796875,13499.740234375,13275.2998046875,13314.2998046875,4617140000,
2023-10-19,000660,SK Hynix,KR_STOCK,FinanceDataReader,127600.0,128900.0,125100.0,125700.0,5089745,
2023-10-19,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,69700.0,70000.0,69400.0,69500.0,13985012,
2023-10-19,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,57300.0,61700.0,57200.0,58700.0,3210534,
2023-10-19,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,796.15,796.36,782.63,784.04,878334776,
2023-10-19,KRW=X,USD/KRW,FX,yfinance,1354.56005859375,1360.1099853515625,1354.3599853515625,1354.56005859375,0,
2023-10-19,KS11,KOSPI,KR_INDEX,FinanceDataReader,2431.92,2433.45,2412.55,2415.8,756946720,
2023-10-19,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,147.25,147.6699981689453,143.8800048828125,144.36000061035156,15718200,
2023-10-19,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,158.51666259765625,158.94332885742188,154.11000061035156,154.6666717529297,4398300,
2023-10-19,^GSPC,S&P 500,US_INDEX,yfinance,4321.35986328125,4339.5400390625,4269.68994140625,4278.0,3969730000,
2023-10-19,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13354.7998046875,13404.73046875,13157.330078125,13186.1796875,5014790000,
2023-10-20,000660,SK Hynix,KR_STOCK,FinanceDataReader,124300.0,127200.0,122800.0,126200.0,3868266,
2023-10-20,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,68900.0,69200.0,68100.0,68800.0,15204495,
2023-10-20,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,58400.0,59900.0,56500.0,58500.0,2110682,
2023-10-20,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,775.81,779.92,759.4,769.25,980560186,
2023-10-20,KRW=X,USD/KRW,FX,yfinance,1356.22998046875,1359.1099853515625,1348.449951171875,1356.22998046875,0,
2023-10-20,KS11,KOSPI,KR_INDEX,FinanceDataReader,2391.54,2394.67,2364.01,2375.0,521208061,
2023-10-20,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,144.22000122070312,145.38999938964844,141.92999267578125,142.10000610351562,8128800,
2023-10-20,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,154.6566619873047,155.74667358398438,152.15333557128906,152.42999267578125,3013200,
2023-10-20,^GSPC,S&P 500,US_INDEX,yfinance,4273.85009765625,4276.56005859375,4223.02978515625,4224.16015625,4004030000,
2023-10-20,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13157.76953125,13177.349609375,12977.4296875,12983.8095703125,4622840000,
2023-10-23,000660,SK Hynix,KR_STOCK,FinanceDataReader,126800.0,127200.0,123500.0,124000.0,2432303,
2023-10-23,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,68700.0,69100.0,68200.0,68400.0,11625959,
2023-10-23,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,58400.0,59000.0,55200.0,55400.0,1503157,
2023-10-23,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,766.56,774.36,762.51,763.69,762343882,
2023-10-23,KRW=X,USD/KRW,FX,yfinance,1349.3399658203125,1354.8599853515625,1343.8699951171875,1349.3399658203125,0,
2023-10-23,KS11,KOSPI,KR_INDEX,FinanceDataReader,2370.07,2375.79,2354.7,2357.02,395930159,
2023-10-23,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,141.13999938964844,144.5399932861328,139.9600067138672,142.60000610351562,9910500,
2023-10-23,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,151.52667236328125,154.17333984375,149.9166717529297,151.56333923339844,2846100,
2023-10-23,^GSPC,S&P 500,US_INDEX,yfinance,4210.39990234375,4255.83984375,4189.22021484375,4217.0400390625,3776100000,
2023-10-23,^IXIC,NASDAQ Composite,US_INDEX,yfinance,12930.849609375,13143.2197265625,12848.830078125,13018.330078125,4669060000,
2023-10-24,000660,SK Hynix,KR_STOCK,FinanceDataReader,125400.0,127000.0,123900.0,126800.0,2802010,
2023-10-24,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,68700.0,68800.0,67700.0,68500.0,12791710,
2023-10-24,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,56200.0,58800.0,55800.0,58600.0,1398469,
2023-10-24,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,771.03,784.86,750.32,784.86,951759212,
2023-10-24,KRW=X,USD/KRW,FX,yfinance,1334.43994140625,1347.1300048828125,1339.6600341796875,1334.43994140625,0,
2023-10-24,KS11,KOSPI,KR_INDEX,FinanceDataReader,2371.55,2384.14,2326.67,2383.51,444165247,
2023-10-24,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,143.0,144.5,142.52999877929688,144.27000427246094,7822700,
2023-10-24,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,152.48666381835938,153.9199981689453,151.77000427246094,153.6199951171875,2233500,
2023-10-24,^GSPC,S&P 500,US_INDEX,yfinance,4235.7900390625,4259.3798828125,4219.43017578125,4247.68017578125,3821820000,
2023-10-24,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13084.990234375,13170.3896484375,13022.849609375,13139.8701171875,4604720000,
2023-10-25,000660,SK Hynix,KR_STOCK,FinanceDataReader,127500.0,129000.0,126100.0,127500.0,3053002,
2023-10-25,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,68800.0,68800.0,67900.0,68000.0,10610703,
2023-10-25,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,59000.0,61700.0,58800.0,59500.0,2266337,
2023-10-25,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,788.01,788.01,770.84,770.84,1015507373,
2023-10-25,KRW=X,USD/KRW,FX,yfinance,1343.6400146484375,1352.4300537109375,1343.1300048828125,1343.6400146484375,0,
2023-10-25,KS11,KOSPI,KR_INDEX,FinanceDataReader,2389.23,2389.9,2362.69,2363.17,440806736,
2023-10-25,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,142.8000030517578,143.14999389648438,138.02999877929688,138.67999267578125,12447800,
2023-10-25,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,151.58999633789062,152.10000610351562,146.6366729736328,147.41000366210938,3244200,
2023-10-25,^GSPC,S&P 500,US_INDEX,yfinance,4232.419921875,4232.419921875,4181.419921875,4186.77001953125,3869370000,
2023-10-25,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13039.8603515625,13042.51953125,12804.2998046875,12821.2197265625,4599850000,
2023-10-26,000660,SK Hynix,KR_STOCK,FinanceDataReader,122100.0,124800.0,119500.0,120000.0,5961584,
2023-10-26,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,67000.0,67900.0,66700.0,66700.0,15517624,
2023-10-26,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,56000.0,59400.0,55800.0,58100.0,1530847,
2023-10-26,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,751.64,756.43,740.51,743.85,839569016,
2023-10-26,KRW=X,USD/KRW,FX,yfinance,1352.6800537109375,1360.1500244140625,1352.199951171875,1352.6800537109375,0,
2023-10-26,KS11,KOSPI,KR_INDEX,FinanceDataReader,2325.82,2330.55,2299.08,2299.08,531072827,
2023-10-26,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,139.10000610351562,140.64999389648438,136.6300048828125,137.4600067138672,15094800,
2023-10-26,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,148.06333923339844,149.79666137695312,145.8699951171875,146.53334045410156,4508100,
2023-10-26,^GSPC,S&P 500,US_INDEX,yfinance,4175.990234375,4183.60009765625,4127.89990234375,4137.22998046875,4277640000,
2023-10-26,^IXIC,NASDAQ Composite,US_INDEX,yfinance,12768.9697265625,12818.1396484375,12543.8603515625,12595.6103515625,4894900000,
2023-10-27,000660,SK Hynix,KR_STOCK,FinanceDataReader,119800.0,120900.0,117500.0,119100.0,5486088,
2023-10-27,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,67100.0,67300.0,66700.0,67300.0,11334726,
2023-10-27,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,59000.0,59200.0,56400.0,57200.0,1078348,
2023-10-27,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,749.87,760.51,738.92,748.49,665631834,
2023-10-27,KRW=X,USD/KRW,FX,yfinance,1350.3399658203125,1357.449951171875,1348.0400390625,1350.3399658203125,0,
2023-10-27,KS11,KOSPI,KR_INDEX,FinanceDataReader,2311.59,2321.84,2293.05,2302.81,514875992,
2023-10-27,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,139.0399932861328,139.72999572753906,137.6699981689453,138.30999755859375,11346300,
2023-10-27,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,148.6133270263672,149.50999450683594,147.43333435058594,148.11000061035156,2436900,
2023-10-27,^GSPC,S&P 500,US_INDEX,yfinance,4152.93017578125,4156.7001953125,4103.77978515625,4117.3701171875,4019500000,
2023-10-27,^IXIC,NASDAQ Composite,US_INDEX,yfinance,12718.6904296875,12772.4296875,12600.5703125,12643.009765625,4172100000,
2023-10-30,000660,SK Hynix,KR_STOCK,FinanceDataReader,119100.0,121700.0,118700.0,119100.0,2798497,
2023-10-30,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,66800.0,67800.0,66700.0,67300.0,10139270,
2023-10-30,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,56500.0,57600.0,56100.0,57000.0,663365,
2023-10-30,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,747.24,760.87,744.63,757.12,648823172,
2023-10-30,KRW=X,USD/KRW,FX,yfinance,1355.219970703125,1355.239990234375,1345.9100341796875,1355.219970703125,0,
2023-10-30,KS11,KOSPI,KR_INDEX,FinanceDataReader,2292.34,2317.75,2292.34,2310.55,444842306,
2023-10-30,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,138.41000366210938,139.63999938964844,136.50999450683594,137.9600067138672,8836000,
2023-10-30,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,147.05332946777344,147.99667358398438,144.5399932861328,146.1266632080078,2743200,
2023-10-30,^GSPC,S&P 500,US_INDEX,yfinance,4139.39013671875,4177.47021484375,4132.93994140625,4166.81982421875,3911140000,
2023-10-30,^IXIC,NASDAQ Composite,US_INDEX,yfinance,12750.4697265625,12842.9599609375,12691.5595703125,12789.48046875,4149320000,
2023-10-31,000660,SK Hynix,KR_STOCK,FinanceDataReader,119800.0,120900.0,116300.0,116300.0,3166739,
2023-10-31,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,67600.0,68300.0,66900.0,66900.0,14488892,
2023-10-31,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,57400.0,58100.0,51600.0,52500.0,2167824,
2023-10-31,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,758.65,759.24,734.2,736.1,868119072,
2023-10-31,KRW=X,USD/KRW,FX,yfinance,1348.0699462890625,1355.260009765625,1345.52001953125,1348.0699462890625,0,
2023-10-31,KS11,KOSPI,KR_INDEX,FinanceDataReader,2318.39,2322.45,2273.97,2277.99,394982283,
2023-10-31,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,137.9600067138672,139.27999877929688,136.10000610351562,138.9499969482422,7900300,
2023-10-31,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,146.25332641601562,147.8433380126953,144.40333557128906,147.4633331298828,1911600,
2023-10-31,^GSPC,S&P 500,US_INDEX,yfinance,4171.330078125,4195.5498046875,4153.1201171875,4193.7998046875,4249470000,
2023-10-31,^IXIC,NASDAQ Composite,US_INDEX,yfinance,12786.6201171875,12859.400390625,12697.0400390625,12851.240234375,4315630000,
2023-11-01,000660,SK Hynix,KR_STOCK,FinanceDataReader,117900.0,120300.0,117000.0,120300.0,2707225,
2023-11-01,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,67500.0,68900.0,67300.0,68600.0,13775256,
2023-11-01,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,53000.0,54500.0,51600.0,52700.0,1001234,
2023-11-01,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,742.98,749.65,737.52,739.23,753917385,
2023-11-01,KRW=X,USD/KRW,FX,yfinance,1350.1600341796875,1359.1500244140625,1347.72998046875,1350.1600341796875,0,
2023-11-01,KS11,KOSPI,KR_INDEX,FinanceDataReader,2292.89,2312.15,2288.64,2301.56,358157301,
2023-11-01,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,139.1999969482422,142.5800018310547,139.05999755859375,142.41000366210938,11750500,
2023-11-01,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,147.47999572753906,151.07000732421875,147.47999572753906,150.93333435058594,3542100,
2023-11-01,^GSPC,S&P 500,US_INDEX,yfinance,4201.27001953125,4245.64013671875,4197.740234375,4237.85986328125,4224900000,
2023-11-01,^IXIC,NASDAQ Composite,US_INDEX,yfinance,12887.0595703125,13072.419921875,12875.2001953125,13061.4697265625,4545120000,
2023-11-02,000660,SK Hynix,KR_STOCK,FinanceDataReader,123900.0,125400.0,123100.0,125300.0,3736208,
2023-11-02,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,70000.0,70000.0,69400.0,69700.0,16350031,
2023-11-02,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,55300.0,57700.0,54300.0,57400.0,1580494,
2023-11-02,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,753.37,773.39,753.37,772.84,794255847,
2023-11-02,KRW=X,USD/KRW,FX,yfinance,1347.8399658203125,1346.469970703125,1328.1199951171875,1347.8399658203125,0,
2023-11-02,KS11,KOSPI,KR_INDEX,FinanceDataReader,2334.96,2351.91,2333.41,2343.12,377461502,
2023-11-02,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,145.6199951171875,147.0399932861328,144.2899932861328,146.10000610351562,11736200,
2023-11-02,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,153.92999267578125,155.46665954589844,152.35333251953125,154.3633270263672,2726700,
2023-11-02,^GSPC,S&P 500,US_INDEX,yfinance,4268.259765625,4319.72021484375,4268.259765625,4317.77978515625,4669780000,
2023-11-02,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13230.490234375,13302.1796875,13177.6396484375,13294.1904296875,4962950000,
2023-11-03,000660,SK Hynix,KR_STOCK,FinanceDataReader,126500.0,127200.0,125000.0,125800.0,2796773,
2023-11-03,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,69700.0,70200.0,69500.0,69600.0,10322234,
2023-11-03,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,58300.0,58600.0,56000.0,56500.0,1083856,
2023-11-03,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,779.28,782.53,768.38,782.05,810108904,
2023-11-03,KRW=X,USD/KRW,FX,yfinance,1333.6800537109375,1335.9200439453125,1303.56005859375,1333.6800537109375,0,
2023-11-03,KS11,KOSPI,KR_INDEX,FinanceDataReader,2365.59,2370.28,2351.83,2368.34,578661884,
2023-11-03,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,147.58999633789062,150.5399932861328,147.17999267578125,149.50999450683594,8177200,
2023-11-03,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,156.07333374023438,159.57000732421875,155.78334045410156,158.4199981689453,2326800,
2023-11-03,^GSPC,S&P 500,US_INDEX,yfinance,4334.22998046875,4373.6201171875,4334.22998046875,4358.33984375,4570960000,
2023-11-03,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13362.849609375,13520.2802734375,13344.73046875,13478.2802734375,4918750000,
2023-11-06,000660,SK Hynix,KR_STOCK,FinanceDataReader,125800.0,133000.0,125800.0,133000.0,6923192,
2023-11-06,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,69800.0,70900.0,69300.0,70900.0,22228489,
2023-11-06,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,57700.0,58700.0,55800.0,58500.0,1676140,
2023-11-06,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,794.49,839.45,793.72,839.45,849326310,
2023-11-06,KRW=X,USD/KRW,FX,yfinance,1307.8399658203125,1311.6500244140625,1290.9599609375,1307.8399658203125,0,
2023-11-06,KS11,KOSPI,KR_INDEX,FinanceDataReader,2399.8,2502.37,2395.03,2502.37,528584832,
2023-11-06,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,149.75,150.44000244140625,148.2899932861328,149.9499969482422,5423600,
2023-11-06,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,158.67666625976562,159.11666870117188,156.6300048828125,158.1266632080078,1740000,
2023-11-06,^GSPC,S&P 500,US_INDEX,yfinance,4364.27001953125,4372.2099609375,4347.52978515625,4365.97998046875,3656340000,
2023-11-06,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13514.080078125,13551.6201171875,13435.990234375,13518.7802734375,4345850000,
2023-11-07,000660,SK Hynix,KR_STOCK,FinanceDataReader,132000.0,133500.0,129300.0,130400.0,4940510,
2023-11-07,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,70600.0,70900.0,70000.0,70900.0,17228731,
2023-11-07,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,58100.0,66500.0,57700.0,62600.0,6462160,
2023-11-07,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,842.16,847.37,805.81,824.37,928085957,
2023-11-07,KRW=X,USD/KRW,FX,yfinance,1297.1099853515625,1312.43994140625,1297.5799560546875,1297.1099853515625,0,
2023-11-07,KS11,KOSPI,KR_INDEX,FinanceDataReader,2476.35,2476.35,2418.74,2443.96,457675546,
2023-11-07,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,149.66000366210938,151.52000427246094,149.30999755859375,150.88999938964844,4600400,
2023-11-07,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,157.77999877929688,159.8300018310547,157.5366668701172,159.13333129882812,1556400,
2023-11-07,^GSPC,S&P 500,US_INDEX,yfinance,4366.2099609375,4386.259765625,4355.41015625,4378.3798828125,3791230000,
2023-11-07,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13555.7900390625,13675.4599609375,13516.5595703125,13639.8603515625,4354460000,
2023-11-08,000660,SK Hynix,KR_STOCK,FinanceDataReader,131600.0,132700.0,126600.0,127600.0,3328279,
2023-11-08,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,71300.0,71400.0,69700.0,69900.0,12901310,
2023-11-08,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,63100.0,64500.0,59600.0,60800.0,2610160,
2023-11-08,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,821.98,831.45,810.15,811.02,884415628,
2023-11-08,KRW=X,USD/KRW,FX,yfinance,1304.550048828125,1314.18994140625,1298.68994140625,1304.550048828125,0,
2023-11-08,KS11,KOSPI,KR_INDEX,FinanceDataReader,2460.22,2468.43,2418.14,2421.62,467217484,
2023-11-08,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,151.3699951171875,152.11000061035156,150.44000244140625,151.42999267578125,6165000,
2023-11-08,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,159.28334045410156,160.0399932861328,158.19332885742188,159.2933349609375,2233800,
2023-11-08,^GSPC,S&P 500,US_INDEX,yfinance,4384.3701171875,4391.2001953125,4359.759765625,4382.77978515625,3729510000,
2023-11-08,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13660.2197265625,13684.8701171875,13573.580078125,13650.41015625,4685550000,
2023-11-09,000660,SK Hynix,KR_STOCK,FinanceDataReader,127700.0,129800.0,126700.0,128000.0,2228081,
2023-11-09,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,69900.0,70800.0,69600.0,70300.0,12301373,
2023-11-09,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,61100.0,62300.0,60100.0,61500.0,1334881,
2023-11-09,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,813.89,814.92,797.44,802.87,921924711,
2023-11-09,KRW=X,USD/KRW,FX,yfinance,1308.1199951171875,1313.8900146484375,1302.8199462890625,1308.1199951171875,0,
2023-11-09,KS11,KOSPI,KR_INDEX,FinanceDataReader,2425.93,2437.9,2413.04,2427.08,395030998,
2023-11-09,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,152.9600067138672,154.50999450683594,151.0,151.16000366210938,10529700,
2023-11-09,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,160.3333282470703,162.24000549316406,158.2100067138672,158.52999877929688,2383200,
2023-11-09,^GSPC,S&P 500,US_INDEX,yfinance,4391.41015625,4393.39990234375,4343.93994140625,4347.35009765625,3900780000,
2023-11-09,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13693.7001953125,13697.8203125,13506.01953125,13521.4501953125,5313970000,
2023-11-10,000660,SK Hynix,KR_STOCK,FinanceDataReader,127900.0,130800.0,127000.0,130500.0,2656526,
2023-11-10,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,70000.0,70500.0,69500.0,70500.0,9684347,
2023-11-10,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,61400.0,67900.0,60400.0,66300.0,4111622,
2023-11-10,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,792.86,794.73,785.45,789.31,863204580,
2023-11-10,KRW=X,USD/KRW,FX,yfinance,1315.199951171875,1321.219970703125,1312.68994140625,1315.199951171875,0,
2023-11-10,KS11,KOSPI,KR_INDEX,FinanceDataReader,2406.4,2413.62,2393.64,2409.66,312467956,
2023-11-10,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,153.25,157.6699981689453,152.69000244140625,157.27999877929688,11426800,
2023-11-10,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,160.51666259765625,165.43666076660156,159.85333251953125,164.92333984375,2229000,
2023-11-10,^GSPC,S&P 500,US_INDEX,yfinance,4364.14990234375,4418.02978515625,4353.33984375,4415.240234375,3665080000,
2023-11-10,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13571.1904296875,13802.5302734375,13556.349609375,13798.1103515625,4722140000,
2023-11-13,000660,SK Hynix,KR_STOCK,FinanceDataReader,133000.0,134100.0,131000.0,131800.0,2644761,
2023-11-13,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,71300.0,71300.0,70300.0,70400.0,9246919,
2023-11-13,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,61100.0,63300.0,56500.0,57800.0,7178821,
2023-11-13,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,796.41,798.15,774.33,774.42,998048078,
2023-11-13,KRW=X,USD/KRW,FX,yfinance,1319.6199951171875,1325.780029296875,1318.8499755859375,1319.6199951171875,0,
2023-11-13,KS11,KOSPI,KR_INDEX,FinanceDataReader,2431.24,2435.32,2399.04,2403.76,307123090,
2023-11-13,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,156.3000030517578,157.02000427246094,155.19000244140625,156.32000732421875,7058900,
2023-11-13,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,163.6266632080078,163.8766632080078,162.25332641601562,163.31666564941406,1956000,
2023-11-13,^GSPC,S&P 500,US_INDEX,yfinance,4406.66015625,4421.759765625,4393.81982421875,4411.5498046875,3326240000,
2023-11-13,^IXIC,NASDAQ Composite,US_INDEX,yfinance,13745.9599609375,13805.1103515625,13687.7802734375,13767.740234375,4349590000,
2023-11-14,000660,SK Hynix,KR_STOCK,FinanceDataReader,133500.0,133500.0,130000.0,130000.0,2589591,
2023-11-14,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,71000.0,71100.0,70600.0,70800.0,9567984,
2023-11-14,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,58300.0,60000.0,57000.0,59500.0,2266601,
2023-11-14,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,779.47,794.91,779.47,794.19,841492448,
2023-11-14,KRW=X,USD/KRW,FX,yfinance,1319.0699462890625,1329.8599853515625,1302.6199951171875,1319.0699462890625,0,
2023-11-14,KS11,KOSPI,KR_INDEX,FinanceDataReader,2424.93,2442.37,2422.97,2433.25,306963703,
2023-11-14,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,159.88999938964844,161.5399932861328,159.52000427246094,161.08999633789062,9744900,
2023-11-14,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,167.44667053222656,169.86000061035156,167.1566619873047,169.35667419433594,2765100,
2023-11-14,^GSPC,S&P 500,US_INDEX,yfinance,4458.97021484375,4508.669921875,4458.97021484375,4495.7001953125,4700350000,
2023-11-14,^IXIC,NASDAQ Composite,US_INDEX,yfinance,14015.3701171875,14124.0595703125,14003.1396484375,14094.3798828125,5332490000,
2023-11-15,000660,SK Hynix,KR_STOCK,FinanceDataReader,133900.0,134200.0,132100.0,134100.0,3616292,
2023-11-15,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,71600.0,72200.0,71500.0,72200.0,20148677,
2023-11-15,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,61700.0,63400.0,60500.0,62300.0,2750021,
2023-11-15,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,808.68,813.06,805.27,809.36,816588156,
2023-11-15,KRW=X,USD/KRW,FX,yfinance,1304.239990234375,1307.9599609375,1292.9200439453125,1304.239990234375,0,
2023-11-15,KS11,KOSPI,KR_INDEX,FinanceDataReader,2482.21,2487.42,2468.43,2486.67,419843260,
2023-11-15,SMH,VanEck Semiconductor ETF,US_ETF,yfinance,162.22999572753906,162.22999572753906,160.08999633789062,161.2100067138672,9002900,
2023-11-15,SOXX,iShares Semiconductor ETF,US_ETF,yfinance,170.41000366210938,171.86000061035156,169.3000030517578,170.586669921875,5104800,
2023-11-15,^GSPC,S&P 500,US_INDEX,yfinance,4505.2998046875,4521.169921875,4495.31005859375,4502.8798828125,4347170000,
2023-11-15,^IXIC,NASDAQ Composite,US_INDEX,yfinance,14147.26953125,14194.3603515625,14060.7001953125,14103.83984375,5063830000,
2023-11-16,000660,SK Hynix,KR_STOCK,FinanceDataReader,133000.0,134400.0,131200.0,132300.0,2456351,
2023-11-16,005930,Samsung Electronics,KR_STOCK,FinanceDataReader,72500.0,73000.0,72300.0,72800.0,15860451,
2023-11-16,042700,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,61700.0,63000.0,60200.0,62400.0,1539467,
2023-11-16,KQ11,KOSDAQ,KR_INDEX,FinanceDataReader,809.12,815.82,804.74,811.11,905406930,
2023-11-16,KRW=X,USD/KRW,FX,yfinance,1301.8599853515625,1309.47998046875,1286.8900146484375,1301.8599853515625,0,
2023-11-16,KS11,KOSPI,KR_INDEX,FinanceDataReader,2483.48,2491.98,2472.69,2488.18,407440839,
